https://www.aliexpress.com/item/New-Original-OnePlus-5-Snapdragon-835-6-8GB-64-128GB-Octa-Core-5-5-20-0MP/32828246151.html	Original Oneplus 5 6GB 64GB Snapdragon 835 Octa Core Smartphone LTE 4G 5.5&quot; 20.0MP 16.0MP Dual Camera Fingerprint Android 7.0	0
https://www.aliexpress.com/item/Oneplus-5t-5-T-Smartphone-6GB-64GB-Snapdragon-835-Octa-Core-6-01-20-0MP-16/32841464980.html	Oneplus 5T 5 T Smartphone 6GB 64GB Snapdragon 835 Octa Core 6.01 20.0MP 16.0MP Dual Camera LTE 4G Android 7.1 OxygenOS	1
https://www.aliexpress.com/item/Stock-OnePlus-5t-5-T-8GB-128GB-Snapdragon-835-Octa-Core-6-01-18-9-20/32844048181.html	Stock OnePlus 5T 5 T 8GB 128GB Snapdragon 835 Octa Core 6.01&quot; 18:9 20.0MP 16.0MP Fingerprint ID OxygenOS Android 7.1 SmartPhone	1
https://www.aliexpress.com/item/Original-Oneplus-5t-5-T-6GB-64GB-18-9-Full-Screen-Snapdragon-835-6-01-IMX398/32844318162.html	Original Oneplus 5T 5 T 6GB 64GB 18:9 Full Screen Snapdragon 835  6.01&quot; IMX398 NFC AMOLED 4G LTE 20MP  Fast Charge Cellphone 	1
https://www.aliexpress.com/item/Original-Oneplus-5-8GB-RAM-128GB-ROM-Android-Smartphone-Snapdragon-835-Octa-Core-H2OS-5-5/32817536294.html	Oneplus 5 8GB RAM 128GB ROM Android Smartphone Snapdragon 835 Octa Core 5.5 inch Oxygen OS Dash Charge	0
https://www.aliexpress.com/item/OnePlus-5t-Global-6-01-Mobile-Phone-Snapdragon-835-Octa-Core-6GB-64GB-8GB-128GB-20MP/32843652511.html	OnePlus 5T Global 6.01&quot; Mobile Phone Snapdragon 835 Octa Core 6GB 64GB 8GB 128GB 20MP Dual Rear Cameras Fingerprint SmartPhone	1
https://www.aliexpress.com/item/Original-Oneplus-5-6GB-64GB-Android-7-0-OSSmartphone-Snapdragon-835-Octa-Core-LTE-4G-5/32818358220.html	Original Oneplus 5 6/8GB 64/128GB Android7 Smartphone Snapdragon 835 Octa Core LTE 4G 5.5&quot; 20.0MP 16.0MP Dual Camera Fingerprint	0
https://www.aliexpress.com/item/Oneplus-5t-5-T-Smartphone-8GB-128GB-Snapdragon-835-Octa-Core-6-01-20-0MP-16/32841560806.html	Oneplus 5T 5 T Smartphone 8GB 128GB Snapdragon 835 Octa Core 6.01 20.0MP 16.0MP Dual Camera LTE 4G Android 7.1 OxygenOS	1
https://www.aliexpress.com/item/OnePlus-5t-5-T-8G-128GB-Snapdragon-835-Octa-Core-6-01-18-9-20MP-16MP/32843136152.html	OnePlus 5T 5 T 8G 128GB Snapdragon 835 Octa Core 6.01&quot; 18:9 20MP 16MP Dual Camera Fingerprint ID OxygenOS Android 7.1 SmartPhone	1
https://www.aliexpress.com/item/OnePlus-5t-6GB-64GB-ROM-18-9-Full-Screen-Snapdragon-835-Smartphone-6-01-AMOLED-4G/32841954502.html	OnePlus 5T 6GB 64GB ROM 18:9 Full Screen Snapdragon 835 Smartphone 6.01&quot; AMOLED 4G LTE 20MP IMX398 NFC Fast Charge OnePlus 5 T	1
https://www.aliexpress.com/item/Oneplus-5t-Snapdragon-835-18-9-Full-Screen-6GB-RAM-64GB-ROM-6-01-AMOLED-Dual/32843662278.html	Oneplus 5T Snapdragon 835 18:9 Full Screen 6GB RAM 64GB ROM 6.01&quot; AMOLED Dual Cameras 3.5mm Audio jack 4G Smartphone 3.5mm Audio	1
https://www.aliexpress.com/item/Original-Oneplus-5-8GB-RAM-128GB-ROM-5-5-Inch-Snapdragon-835-Octa-Core-H2OS-3300mAh/32819687157.html	International Firmware Oneplus 5 6/8GB RAM 64/128GB ROM 5.5&quot; A5000 Snapdragon 835 Octa Core 3300mAh Three Camera OTA Update N	0
https://www.aliexpress.com/item/Oneplus-5t-5-T-6GB-64GB-18-9-Full-Screen-Snapdragon-835-6-01-IMX398-NFC/32842486012.html	Oneplus 5T 5 T 6GB 64GB 18:9 Full Screen Snapdragon 835  6.01&quot; IMX398 NFC AMOLED 4G LTE 20MP  Fast Charge	1
https://www.aliexpress.com/item/OnePlus-5t-5-T-6GB-64GB-Snapdragon-835-Octa-Core-6-01-1080x2160P-18-9-20/32843844669.html	OnePlus 5T 5 T 6GB 64GB Snapdragon 835 Octa Core 6.01&quot; 1080x2160P 18:9 20.0MP 16.0MP Fingerprint ID OxygenOS Android SmartPhone	1
https://www.aliexpress.com/item/Original-Oneplus-5-8GB-RAM-128GB-ROM-Smartphone-Snapdragon-835-Octa-Core-LTE-4G-5-5/32817009493.html	A5000 Oneplus 5 8GB 128GB Snapdragon 835 Octa Core Smartphone LTE 4G 5.5&quot; Dual 20.0MP 16.0MP Fingerprint ID Android 7.0 OS 	0
https://www.aliexpress.com/item/New-Original-Oneplus-5-Snapdragon-835-6-8GB-64-128GB-Octa-Core-4G-LTE-Mobile-Phone/32817798521.html	Global Firmware Oneplus 5 Snapdragon 835 6/8GB 64/128GB Octa Core 4G LTE Mobile Phone 5.5&quot; Android 7.0 20MP 3300mAh Fingerprint	0
https://www.aliexpress.com/item/Original-OnePlus-5-A5000-Snapdragon-835-Octa-Core-4G-Mobile-Cell-Phone-5-5-FHD-6GB/32819328050.html	Free Case OnePlus 5 A5000 Snapdragon 835 Octa Core 4G Mobile Phone 5.5&quot; FHD 6GB RAM 64GB ROM OTG 20MP NFC Fingerprint SmartPhone	0
https://www.aliexpress.com/item/International-Firmware-Oneplus-5-Snapdragon-835-8GB-RAM-128GB-ROM-Octa-Core-5-5-20-0MP/32822839624.html	International Firmware Oneplus 5 Snapdragon 835 8GB RAM 128GB ROM Octa Core 5.5&quot; 20.0MP 3 Camera 4G Mobile Phone Android 7.0	0
https://www.aliexpress.com/item/Global-Firmware-5-5-inch-Oneplus-5-6GB-RAM-64GB-ROM-Mobile-Phone-Snapdragon-835-Octa/32831756067.html	Global Firmware 5.5 inch Oneplus 5 6GB RAM 64GB ROM Mobile Phone Snapdragon 835 Octa Core Dual Back Cameras 20.0MP+16.0MP P	0
https://www.aliexpress.com/item/Original-Oneplus-5-4G-LTE-Mobile-Phone-Snapdragon-835-Octa-Core-Android-7-0-5-5/32819923513.html	International Version Oneplus 5 A5000 4G LTE Mobile Phone Snapdragon 835 Android 7.0 5.5&quot; FHD 8GB RAM 128GB ROM 20.0MP NFC	0
https://www.aliexpress.com/item/Original-Oneplus-5t-5-T-6GB-RAM-64GB-18-9-Full-Screen-Snapdragon-835-Smartphone-6/32842041677.html	Original Oneplus 5T 5 T 6GB RAM 64GB 18:9 Full Screen Snapdragon 835 Smartphone 6.01&quot; AMOLED 4G LTE Dual Cameras  Fast Charge	1
https://www.aliexpress.com/item/Original-Oneplus-5-4G-Mobile-Phone-LTE-Snapdragon-835-Octa-Core-6GB-64GB-5-5-3/32818667489.html	Original OnePlus 5 Smartphone 5.5&#39;&#39;4G LTE Snapdragon 835 Octa Core 6GB 64GB 20.0MP 16.0MP Global 4G Android 7.0 NFC Fingerprint	0
https://www.aliexpress.com/item/Oneplus-5t-5-T-8GB-Smartphone-128GB-6-01-18-9-Full-Screen-Snapdragon-835-CPU/32840521894.html	Oneplus 5T 5 T 8GB Smartphone 128GB 6.01&#39;&#39; 18:9 Full Screen Snapdragon 835 CPU 4G LTE 20MP 16MP Dual Back Camera NFC Android 7.1	1
